id,Tatsächliche_Klassifikation,Modell_Klassifikation,Modell_Begründung,Judge_Modell_Gesamtscore,Judge_Modell_Scoreschema
1160,0,Wirksam,"Die Klausel stellt lediglich ein freiwilliges, optionales Verfahren zur außergerichtlichen Einigung dar und schränkt das Recht des Käufers, gerichtliche Schritte zu ergreifen, nicht ein. Sie ist klar formuliert und benachteiligt den Verbraucher nicht unangemessen (§ 307 BGB). Damit verstößt sie nicht gegen die Unwirksamkeitsvorschriften (§ 309 Nr. 6 BGB).",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
3662,0,Wirksam,"Die Klausel erfüllt die gesetzliche Informationspflicht nach Art. 246a § 1 Nr. 2 BGB, indem sie den Verbraucher über die Online-Streitbeilegungsplattform EU-Kommission informiert; sie stellt keine unangemessene Benachteiligung dar und ist daher zulässig.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1758,0,Unwirksam,"Die Klausel schließt das Widerrufsrecht für die gesetzlich zulässigen Fälle (maßgeschneiderte, verderbliche, versiegelte und mit anderen Gütern vermischte Waren) wirksam aus, jedoch ist die zusätzliche Ausnahme für alkoholische Getränke, deren Preis von Markt­schwankungen abhängt, nicht von § 312g BGB gedeckt und damit unzulässig. Da die Klausel eine unzulässige Einschränkung enthält, ist sie insgesamt unwirksam.",3,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
795,0,Wirksam,Die Klausel regelt lediglich das Verfahren zur Einlösung des Gutscheins und schränkt keine wesentlichen Verbraucherrechte ein; sie stellt keine unangemessene Benachteiligung dar und ist nach § 307 Abs. 1 BGB zulässig.,0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2841,0,Wirksam,"Die Klausel regelt die Versandart und den Lieferort klar und verständlich, ohne den Verbraucher unangemessen zu benachteiligen; die Bestimmung „frei Bordsteinkante“ ist ein gängiger, nachvollziehbarer Lieferterminus. Sie enthält keine überraschenden oder unklaren Pflichten und verstößt nicht gegen § 307 BGB. Damit ist die Klausel nach deutschem Zivilrecht wirksam.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
242,0,Wirksam,"Die Klausel verpflichtet die Anbieterin, bereits geleistete Zahlungen im Falle eines vertraglichen Rücktritts unverzüglich zu erstatten, was dem gesetzlichen Rücktrittsrecht (§ 357 BGB) entspricht und den Kunden nicht unangemessen benachteiligt. Sie enthält keine unzulässigen Einschränkungen oder überraschenden Inhalte. Damit verstößt sie nicht gegen das AGB-Recht.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2470,0,Wirksam,"Die Klausel informiert den Kunden klar und rechtzeitig über die Entstehung von Verpackungs‑ und Versandkosten und verweist auf deren konkrete Ausweisung im Warenkorb bzw. auf der Rechnung, sodass die Preisangaben transparent und nachvollziehbar sind. Sie enthält keine überraschenden oder unangemessenen Benachteiligungen im Sinne von § 307 BGB.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
471,0,Unwirksam,"Nach § 145 ff. BGB entsteht ein Vertrag bereits mit dem Zugang einer wirksamen Annahmeerklärung des Verkäufers; die einseitige Vorbehaltserklärung, dass der Vertrag erst mit Auslieferung bzw. mit Zugang einer Zahlungsaufforderung zustande kommen soll, ist nicht wirksam, weil sie die gesetzlich vorgesehene Willenserklärung des Verkäufers unzulässig ausschließt. Die Formulierung, dass die Bestellbestätigung „noch keine Vertragsannahme darstellt“, widerspricht dem Grundsatz der Vertragsschlussmomente und ist damit nicht durchsetzbar. Folglich ist die Klausel insgesamt unwirksam.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2654,0,Wirksam,"Die Klausel ist klar und verständlich formuliert, legt das Zahlungsziel eindeutig fest und informiert den Kunden transparent über die Voraussetzungen (Identitäts‑ und Bonitätsprüfung) für die Nutzung der Zahlungsart Rechnung. Sie stellt keine überraschende oder unangemessen benachteiligende Bestimmung im Sinne von §§ 305 c, 307 BGB dar. Damit entspricht sie den Anforderungen an wirksame Allgemeine Geschäftsbedingungen.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2093,0,Wirksam,"Die Klausel ist klar und verständlich formuliert, gibt preislich alle Bestandteile (Umsatzsteuer, Versandkosten) transparent an und unterscheidet zwischen Verbrauchern und Geschäftskunden, was nach § 307 Abs. 1 Satz 2 BGB zulässig ist. Sie entspricht den Vorgaben der Preisangabenverordnung, da die Versandkosten über einen leicht zugänglichen Link einsehbar sind. Keine unangemessene Benachteiligung des Vertragspartners ist erkennbar.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2909,0,Wirksam,"Die Klausel ist klar und verständlich formuliert, regelt ein nachvollziehbares Risiko (Lieferverzug des eigenen Lieferanten) und gewährt dem Unternehmer bei anhaltender Nichtverfügbarkeit ein Rücktrittsrecht, das durch die Pflicht zur sofortigen Rückzahlung bereits geleisteter Vorauszahlungen ausgeglichen wird; sie stellt somit keine unangemessene Benachteiligung des Vertragspartners dar.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1528,0,Wirksam,"Für Unternehmer ist eine einseitige Gerichtsstandvereinbarung nach § 38 BGB grundsätzlich zulässig, sofern sie klar und verständlich formuliert ist. Die Klausel ist eindeutig und stellt für den Unternehmer keine überraschende Benachteiligung dar. Damit verletzt sie weder das Transparenzgebot (§ 307 BGB) noch das Gebot der Unangemessenheit.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1304,0,Wirksam,"Die Klausel regelt lediglich einen Informations- und Servicepflicht des Unternehmers, ohne den Verbraucher unangemessen zu benachteiligen oder gesetzliche Vorgaben zu verletzen. Sie stellt keine überraschende oder unklare Bestimmung dar und ist mit den §§ 305 ff. BGB vereinbar. Daher ist die Klausel wirksam.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
779,0,Wirksam,Die Klausel stellt lediglich eine sachliche Information über die Funktionsweise des Klarna‑Rechnungskaufs dar und enthält keine unangemessen benachteiligende Vertragsbedingung; die Beschränkung der Lieferadresse ist durch das Zahlungsmodell begründet und transparent dargestellt. Damit verletzt sie weder § 307 BGB noch die Transparenzvorschriften des AGB‑Rechts.,0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
3163,0,Unwirksam,"Die Klausel schließt pauschal sämtliche Schadensersatzansprüche des Kunden aus, auch solche wegen grober Fahrlässigkeit, was nach § 307 Abs. 1 i.V.m. § 309 Nr. 6 BGB eine unangemessene Benachteiligung des Vertragspartners darstellt und damit unwirksam ist. Zudem verstößt ein genereller Ausschluss von Vermögensschäden gegen das Transparenzgebot und die Rechtsprechung zu AGB‑Klauseln.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1207,0,Wirksam,"Die Klausel stellt eine zulässige Zusicherung des Verkäufers dar, die Produkte entsprechen der Bestellung und den gesetzlichen Vorgaben, ohne die Rechte des Käufers unangemessen zu beschränken; sie ist klar formuliert und verletzt keine zwingenden gesetzlichen Vorschriften.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
675,0,Wirksam,"Die Klausel stellt lediglich klar, dass die Produktdarstellungen als invitatio ad offerendum zu verstehen sind und die Bestellung des Kunden ein Angebot darstellt – ein übliches und nicht überraschendes Gestaltungselement im Online-Handel. Sie greift nicht in gesetzlich geschützte Verbraucherrechte ein und verletzt weder § 305 Abs. 2 noch § 307 BGB. Daher ist die Klausel nach geltendem Zivilrecht wirksam.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2383,0,Unwirksam,"Die Klausel verweist nur vage auf die Lieferbedingungen („unter einer entsprechend bezeichneten Schaltfläche“), ohne dem Vertragspartner vor Vertragsschluss einen konkreten, leicht auffindbaren Zugang zu garantieren. Nach §307 Abs. 1 Satz 1 BGB ist eine solche Verweisung nicht klar und verständlich, wenn die genaue Lage der Bedingungen nicht eindeutig benannt wird. Damit verstößt die Klausel gegen das Transparenzgebot und ist unwirksam.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1279,0,Wirksam,"Die Klausel stellt lediglich eine vertragliche Regelung zum Umtausch dar und greift nicht in gesetzlich garantierte Verbraucherrechte (z. B. Gewährleistung) ein; sie ist hinreichend bestimmt und lässt dem Unternehmer die Wahl, den Umtausch nur durch Vertragsauflösung und Neubestellung zu ermöglichen. Eine unangemessene Benachteiligung nach § 307 BGB liegt nicht vor, da die Regelung dem Unternehmer einen zumutbaren Gestaltungsspielraum lässt.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
243,0,Wirksam,"Die Klausel stellt klar, dass die angegebenen Preise inklusive der gesetzlichen Umsatzsteuer gelten und dass zum Zeitpunkt der Bestellung gültige Preise maßgeblich sind, was den Transparenzanforderungen der §§ 307 ff. BGB entspricht. Sie enthält keine überraschende oder unangemessene Benachteiligung des Vertragspartners. Damit ist die Klausel nach deutschem Zivilrecht wirksam.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
3073,0,Wirksam,"Die Klausel beschränkt die Gewährleistung nur auf Schäden, die durch unsachgemäße Behandlung, mangelnde Pflege, normale Abnutzung sowie natürliche Eigenschaften von Echtholz entstehen – typische Fälle, in denen eine Haftungsbeschränkung nach §§ 307, 309 BGB zulässig ist. Sie greift nicht die gesetzliche Gewährleistung für Mängel, die bereits bei Gefahrübergang vorlagen, und verletzt damit nicht das Verbot der Haftungsbeschränkung für Produktmängel. Damit ist die Klausel mit dem deutschen Zivilrecht vereinbar.",5,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 1, ""Kohärenz_Klassifikation_Begruendung"": 1, ""Klarheit_und_Stringenz"": 1}"
2071,0,Wirksam,"Die Klausel schränkt die gesetzlichen Mängelansprüche nicht ein, sondern stellt lediglich klar, dass diese trotz einer etwaigen Garantie bestehen bleiben. Eine solche Bestätigung der gesetzlichen Rechte ist nach § 307 Abs. 1 S. 1 BGB zulässig, da sie den Kunden nicht benachteiligt. Damit verstößt die Klausel nicht gegen das AGB-Recht.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1718,0,Wirksam,"Die Klausel stellt lediglich eine ergänzende Regelung für den Fall einer Unterdeckung des Aktionsgutscheins dar und beschränkt nicht das gesetzlich vorgesehene Recht des Käufers, andere zulässige Zahlungsarten zu wählen. Sie führt keinen unangemessenen Nachteil ein und ist mit § 307 Abs. 1 Nr. 1 BGB vereinbar. Damit ist die Klausel als wirksam anzusehen.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
788,0,Unwirksam,"Die Klausel verpflichtet die Kundin, im Falle eines Betrugs zu haften, obwohl sie hierfür keine Kontrolle hat; dies stellt eine unangemessene Benachteiligung nach § 307 Abs. 1 BGB dar und ist mit den AGB‑Verbotsvorschriften (§ 309 Nr. 1) unvereinbar. Andere Teile der Klausel sind zwar zulässig, die unwirksame Haftungsregel macht die gesamte Bestimmung unwirksam.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2426,0,Wirksam,"Die Klausel stellt eine klare, für beide Parteien nachvollziehbare Zahlungsbedingung und Lieferfrist fest, die nicht unangemessen benachteiligend ist. Sie entspricht den §§ 307 ff. BGB, da sie keine überraschende oder grob benachteiligende Wirkung für den Kunden hat. Damit ist sie im Rahmen der AGB wirksam.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2833,0,Wirksam,"Die Klausel stellt lediglich eine sachliche Beschränkung des Lieferortes dar, die nach § 307 Abs. 1 S. 2 BGB zulässig ist, solange sie den Verbraucher nicht unangemessen benachteiligt. Da die Beschränkung klar und verständlich ist und dem Unternehmer erlaubt, seine Lieferfähigkeit zu definieren, stellt sie kein überraschendes oder missbräuchliches AGB-Element dar. Eine Unwirksamkeit käme nur in Betracht, wenn der Verbraucher nicht vor Vertragsschluss über die Beschränkung informiert worden wäre.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1014,0,Wirksam,"Die Klausel regelt lediglich den Geltungsbereich der AGB und stellt die gesetzlich vorgeschriebene Zustimmung der Eltern bei minderjährigen Käufern klar, was keinen nachteiligen Eingriff in die Rechte des Kunden darstellt. Sie ist transparent, verständlich und verstößt nicht gegen das Transparenzgebot oder das Gesetz über die Beschränkung der Geschäftsfähigkeit von Minderjährigen (§ 107 BGB). Daher ist sie nach geltendem deutschen Zivilrecht wirksam.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
769,0,Wirksam,"Die Klausel regelt lediglich den Ablauf der Auftragsbestätigung und den Beginn der Leistungserbringung, ohne die Rechte des Kunden unangemessen zu beschränken; sie stellt keine überraschende oder benachteiligende Bestimmung im Sinne von §§ 307, 308 BGB dar. Daher ist sie als wirksame AGB‑Bestimmung anzusehen.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2943,0,Unwirksam,"Die Klausel schränkt das gesetzlich vorgesehene Recht zur Mängelrüge nach § 377 HGB ein, indem sie eine schriftliche Form vorschreibt, was nach § 307 Abs. 1 BGB eine unangemessene Benachteiligung des Vertragspartners darstellt. Eine solche Formvorschrift ist insbesondere in AGB für Verbraucher unzulässig. Daher ist die Klausel insgesamt unwirksam.",5,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 1, ""Klarheit_und_Stringenz"": 1}"
1996,0,Unwirksam,"Die Klausel schließt die Teilnahme an einem Streitbeilegungsverfahren vor einer Verbraucherschlichtungsstelle aus und verstößt damit gegen § 309 Nr. 11b BGB, wonach ein Unternehmer nur dann von einem Ausschluss abweichen darf, wenn er ausdrücklich seine Bereitschaft zur Teilnahme erklärt. Da eine solche Erklärung fehlt, ist die Klausel nach § 307 BGB als überraschend und benachteiligend für den Verbraucher unwirksam.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
162,0,Wirksam,"Die Klausel entspricht Art. 246a § 2 Nr. 2 lit. b BGB, wonach die fristgerechte Versendung der Widerrufserklärung ausreicht; sie stellt keine unzulässige Abweichung von zwingenden Verbraucherrechten dar.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1497,0,Wirksam,"Die Klausel stellt den Klick auf den Bestell‑Button als Angebot des Kunden dar und regelt klar, dass ein Vertrag erst mit der Annahme des Verkäufers entsteht, was nach § 145 Abs. 1 ff. BGB zulässig ist. Sie informiert den Kunden über die Möglichkeit, den Vorgang jederzeit durch Schließen des Browsers abzubrechen, und enthält keine unwirksamen Inhalts- oder Formvorschriften. Damit entspricht sie den gesetzlichen Anforderungen an wirksame Willenserklärungen.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
3033,0,Wirksam,"Die Angabe von Name, Unternehmen, Anschrift und Kontaktdaten stellt keine nachteilige Vertragsbestimmung dar, sondern dient lediglich der Identifizierung des Vertragspartners. Solche Informationen sind nach § 312g Abs. 1 BGB zulässig und nicht anfechtbar. Daher ist die Klausel wirksam.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1838,0,Wirksam,"Die Klausel informiert den Verbraucher klar und verständlich darüber, dass Versandkosten gesondert ausgewiesen und nur bei Nichtzusage einer kostenfreien Lieferung zu zahlen sind, wodurch die Transparenz‑ und Informationspflichten nach §§ 307, 312g BGB erfüllt werden; sie benachteiligt den Kunden nicht unangemessen.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1447,0,Unwirksam,"Die Klausel verpflichtet den Kunden grundsätzlich zur Kostenübernahme für erfolglosen Versand, selbst wenn er die Unzustellbarkeit nicht zu vertreten hat, sofern der Verkäufer die Leistung rechtzeitig angekündigt hat – dies benachteiligt den Verbraucher unangemessen und verstößt gegen § 307 Abs. 1 BGB. Die Ausnahme, dass der Kunde nicht zahlen muss, wenn er die Unzustellbarkeit nicht zu vertreten hat, wird durch die nachträgliche Einschränkung unwirksam aufgehoben. Damit ist die Klausel insgesamt nicht wirksam.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1326,0,Wirksam,"Die Klausel bestimmt zulässig die Modalitäten der Rückerstattung (Benachrichtigung per E‑Mail, Rückzahlung über dieselbe Zahlungsmethode, ggf. Anforderung von Bankdaten) und ist klar, verständlich sowie nicht überraschend. Sie stellt keine unangemessene Benachteiligung des Verbrauchers dar und verstößt nicht gegen das Transparenzgebot des § 307 BGB.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1835,0,Wirksam,"Die Klausel verweist eindeutig auf ein externes Dokument, das über die angegebene URL jederzeit einsehbar ist, sodass die Voraussetzungen des § 305 Abs. 2 BGB zur Einbeziehung fremder Inhalte erfüllt sind. Sie stellt keine nachteilige Einschränkung für den Verbraucher dar, sondern regelt lediglich einseitig die Pflichten des Unternehmers. Damit ist die Klausel transparent und wirksam.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2316,0,Wirksam,"Die Klausel gewährt dem Kunden die gesetzlich vorgesehenen Rechte auf Auskunft, Berichtigung, Sperrung und Löschung gemäß Art. 15‑17 DSGVO und enthält lediglich die zulässige Einschränkung, dass bei gesetzlichen oder vertraglichen Aufbewahrungspflichten die Daten gesperrt statt gelöscht werden, was dem Recht auf Einschränkung der Verarbeitung entspricht. Sie stellt keinen Verzicht auf Rechte dar und ist damit mit den Vorgaben des Datenschutzrechts vereinbar.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
910,0,Wirksam,"Die Klausel bestimmt die Vertragssprache eindeutig nach der im Online‑Shop angebotenen Sprache, was dem Grundsatz der Transparenz (§ 307 Abs. 1 S. 2 BGB) entspricht. Die einseitige Möglichkeit, Rechnung und Lieferschein in der Landessprache des Lieferlandes zuzusenden, stellt keinen Nachteil für den Verbraucher dar, da sie lediglich die übliche Praxis der Dokumentenübermittlung regelt und dem Verbraucher kein Recht entzogen wird. Damit verletzt die Klausel weder Informationspflichten noch das Verbot überraschender oder unangemessen benachteiligender Vertragsbedingungen.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1985,0,Unwirksam,"Die Klausel macht den Eigentumsübergang des Gratisartikels von der Nicht‑Ausübung des Widerrufsrechts für den vorausgehenden Kauf abhängig, was eine unzulässige Einschränkung des gesetzlichen Widerrufsrechts darstellt (§ 307 Abs. 1 S. 1 BGB, § 312g BGB). Zudem ist die Formulierung unklar und missverständlich, sodass sie nicht den Anforderungen an Transparenz und Bestimmtheit entspricht.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2481,0,Wirksam,"Die Klausel schließt die Haftungsbeschränkung nicht für Vorsatz, grobe Fahrlässigkeit und Schäden an Leben, Körper oder Gesundheit aus, was nach § 309 Nr. 7 BGB zulässig ist; sie bewahrt die gesetzlich vorgeschriebene Haftung für diese Fälle.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
3265,0,Unwirksam,"Die Klausel verlängert die gesetzlich vorgesehene Rückzahlungsfrist nach einem Widerruf auf 30 Tage, was den Verbraucher nach § 307 Abs. 1 S. 1 BGB unangemessen benachteiligt, und sie erlaubt dem Verbraucher, die Darlehensrückzahlung bei Einwendungen zu verweigern, was dem zwingenden Rückzahlungsobligationsgrundsatz des Widerrufsrechts (§ 355 Abs. 1 S. 2 BGB) widerspricht.",1,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
