id,Tatsächliche_Klassifikation,Modell_Klassifikation,Modell_Begründung,Judge_Modell_Gesamtscore,Judge_Modell_Scoreschema
795,0,Unwirksam,"1. (§ 305c I BGB): Die Klausel ist überraschend, da sie den Verbraucher unangemessen benachteiligt. Sie legt den Fokus auf die Eingabe des Codes und nicht auf die Gültigkeit des Gutscheins selbst. Dies könnte dazu führen, dass der Verbraucher den Gutschein für ungültig hält, wenn er den Code nicht korrekt eingibt, obwohl der Gutschein selbst gültig ist.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Liegt eine unangemessene Benachteiligung vor, da die Klausel den Verbraucher dazu verleitet, den Gutschein für ungültig zu halten, wenn er den Code nicht korrekt eingibt, obwohl der Gutschein selbst gültig ist.
   b) (§ 307 Abs. 2 BGB): Liegt vor, da die Klausel von wesentlichen gesetzlichen Grundgedanken abweicht; der Verbraucher muss in der Lage sein, die Gültigkeit des Gutscheins selbst zu beurteilen.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",4,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2841,0,Unwirksam,"1. (§ 305c I BGB): Die Klausel ist überraschend, da sie intransparent ist und nicht klar definiert, was unter ""frei Bordsteinkante"" zu verstehen ist. Es fehlt eine Erläuterung, was genau mit ""frei Bordsteinkante"" gemeint ist und wo genau die Lieferung endet.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Die Klausel benachteiligt den Verbraucher unangemessen, da sie intransparent ist und nicht klar definiert, was unter ""frei Bordsteinkante"" zu verstehen ist.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",6,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 1, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 1}"
242,0,Wirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da sie den gesetzlichen Leitbildern entspricht (§ 326 Abs. 4 BGB).
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel dem gesetzlichen Leitbild entspricht.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindung oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig, da keine Klauselverbote ohne Wertungsmöglichkeit betroffen sind.",10,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 1}"
2470,0,Wirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da Verpackungs- und Versandkosten üblicherweise vom Kunden getragen werden.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Kosten für Verpackung und Versand gesetzlich nicht geregelt sind und der Kunde diese Kosten tragen kann.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindung oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig, da keine Klauselverbote ohne Wertungsmöglichkeit verletzt werden.",10,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 1}"
471,0,Unwirksam,"1. (§ 305c I BGB): Die Klausel ist überraschend, da sie die Erwartung des Verbrauchers, dass die Darstellung der Waren im Onlineshop ein verbindliches Angebot darstellt, enttäuscht. Die Formulierung ""kein rechtlich bindendes Angebot"" ist irreführend und kann den Verbraucher davon abhalten, seine Bestellung zu tätigen.

2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Die Klausel benachteiligt den Verbraucher unangemessen, da sie dessen berechtigte Erwartungshaltung enttäuscht und ihn in die Irre führt.
   b) (§ 307 Abs. 2 BGB): Die Klausel weicht von wesentlichen gesetzlichen Grundgedanken ab, da sie die Annahme eines Angebots durch den Verbraucher in Frage stellt und somit die Vertragsfreiheit einschränkt.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",6,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 1, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 1}"
2654,0,Unwirksam,"1. (§ 305c I BGB): Die Klausel ist nicht überraschend, da sie die Bedingungen für die Zahlungsart Rechnung klar darlegt. Sie ist auch nicht mehrdeutig, da sie die Fälligkeit des Kaufpreises und die Voraussetzungen für die Rechnungskaufoption spezifiziert.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Die Klausel könnte eine unangemessene Benachteiligung darstellen, da sie den Verbraucher dazu verpflichtet, innerhalb von 14 Tagen nach Erhalt der Rechnung zu zahlen, was eine kürzere Frist als die gesetzliche Regelung von 30 Tagen (§ 286 Abs. 3 BGB) vorsieht.
   b) (§ 307 Abs. 2 BGB): Die Klausel könnte gegen wesentliche gesetzliche Grundgedanken verstoßen, da sie von der gesetzlichen Regelung abweicht und den Verbraucher zu einer schnelleren Zahlung verpflichtet.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",9,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 1}"
2093,0,Unwirksam,"1. Überraschende Klauseln: (§ 305c I BGB) Die Klausel ist nicht überraschend, da sie die Art der Preisangaben (inklusive Umsatzsteuer, zzgl. Liefer- und Versandkosten) klar regelt. Sie ist auch nicht mehrdeutig oder intransparent formuliert.
2. Inhaltskontrolle: (§§ 307–309 BGB)
   a) (§ 307 Abs. 1 BGB) Die Klausel könnte eine unangemessene Benachteiligung darstellen, da sie die Preise für Geschäftskunden ohne Umsatzsteuer angibt, was zu Verwirrung führen könnte.
   b) (§ 307 Abs. 2 BGB) Die Klausel könnte von wesentlichen gesetzlichen Grundgedanken abweichen, da sie die Preise für Geschäftskunden ohne Umsatzsteuer angibt, was zu einer Benachteiligung des Verbrauchers führen könnte.
   c) (§ 308 BGB) Nicht einschlägig.
   d) (§ 309 BGB) Nicht einschlägig.",8,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 1}"
2909,0,Unwirksam,"1. (§ 305c I BGB): Die Klausel ist nicht überraschend, da sie die Möglichkeit einer Lieferverzögerung aufgrund von Umständen, die der Unternehmer nicht zu vertreten hat, regelt. Sie ist auch nicht mehrdeutig oder intransparent formuliert.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Die Klausel könnte eine unangemessene Benachteiligung darstellen, da sie dem Verbraucher das Risiko einer Lieferverzögerung auferlegt, die der Unternehmer nicht zu vertreten hat.
   b) (§ 307 Abs. 2 BGB): Die Klausel könnte von wesentlichen gesetzlichen Grundgedanken abweichen, da sie dem Verbraucher das Risiko einer Lieferverzögerung auferlegt, die der Unternehmer nicht zu vertreten hat.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",8,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 1}"
1528,0,Wirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da Gerichtsstandsvereinbarungen in AGB üblich sind.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Wahl des Gerichtsstands im Interesse beider Parteien liegt.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindung oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig, da keine Klauselverbote ohne Wertungsmöglichkeit betroffen sind.",11,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1304,0,Wirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da sie den üblichen Ablauf einer Online-Bestellung widerspiegelt und die Versandbestätigung mit Link zur Nachverfolgung eine gängige Praxis ist.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel dem gesetzlichen Leitbild entspricht und dem Verbraucher wichtige Informationen zur Verfügung stellt.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindung oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
779,0,Unwirksam,"1. (§ 305c I BGB): Die Klausel ist nicht überraschend, da sie wichtige Informationen zum Rechnungskauf mit Klarna enthält. Sie ist auch nicht mehrdeutig oder intransparent formuliert.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Die Klausel benachteiligt den Verbraucher unangemessen, da sie ihn daran hindert, die Ware an eine abweichende Lieferadresse zu senden. Dies könnte für den Verbraucher von Nachteil sein, insbesondere wenn er die Ware an einen anderen Ort als seine Rechnungsadresse senden möchte.
   b) (§ 307 Abs. 2 BGB): Die Klausel weicht von wesentlichen gesetzlichen Grundgedanken ab, da sie den Verbraucher in seiner Entscheidungsfreiheit einschränkt, die Lieferadresse zu wählen.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",12,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3163,0,Unwirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da Haftungsregelungen in AGB üblich sind.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Liegt eine unangemessene Benachteiligung vor, da der Verbraucher selbst bei grob fahrlässiger oder vorsätzlicher Schädigung seine Ansprüche verliert.
   b) (§ 307 Abs. 2 BGB): Liegt vor, da die Klausel von wesentlichen gesetzlichen Grundgedanken (§ 276 Abs. 3 BGB) abweicht; Vorsatzhaftung darf nie ausgeschlossen werden.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 Nr. 7 BGB): Verstößt gegen § 309 Nr. 7 BGB, da die Haftung für Vorsatz und grobe Fahrlässigkeit nicht ausgeschlossen werden darf.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1207,0,Wirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da sie die üblichen Garantien und gesetzlichen Anforderungen an die Produktqualität und -sicherheit bestätigt.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel lediglich gesetzliche Pflichten wiederholt.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlangen Bindungsfristen oder unzulässigen Vertragsänderungen vorliegen.
   d) (§ 309 BGB): Nicht einschlägig, da keine Klauseln ohne Wertungsmöglichkeit vorliegen.",10,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 1}"
675,0,Unwirksam,"1. (§ 305c I BGB): Die Klausel könnte als überraschend angesehen werden, da sie den Verbraucher über die Natur seiner Bestellung irreführt. Sie suggeriert, dass die Informationen auf der Plattform nicht als Angebot oder verbindlichen Vertrag zu verstehen sind, was dem üblichen Verständnis eines Kaufvertrags widerspricht.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Die Klausel könnte eine unangemessene Benachteiligung darstellen, da sie den Verbraucher über die rechtliche Natur seiner Bestellung täuscht und ihn möglicherweise davon abhält, seine Rechte geltend zu machen.
   b) (§ 307 Abs. 2 BGB): Die Klausel könnte von wesentlichen gesetzlichen Grundgedanken abweichen, da sie den Verbraucher über die rechtliche Natur seiner Bestellung irreführt und ihn möglicherweise davon abhält, seine Rechte geltend zu machen.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",11,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2383,0,Unwirksam,"1. (§ 305c I BGB): Die Klausel ist überraschend, da sie wesentliche Informationen über Lieferbedingungen und -termine an einen externen Link bindet, was für den Verbraucher unerwartet ist und ihn in seiner Entscheidungsfindung beeinträchtigt.
2. (§§ 307–309 BGB): Nicht einschlägig.",2,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1279,0,Unwirksam,"1. (§ 305c I BGB): Die Klausel könnte als überraschend angesehen werden, da sie ungewöhnliche Bedingungen für den Umtausch von Produkten festlegt, die nicht ohne Weiteres erwartet werden.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Die Klausel könnte eine unangemessene Benachteiligung darstellen, da sie den Nutzer dazu zwingt, eine neue Bestellung aufzugeben und den ursprünglichen Vertrag aufzulösen, was zu zusätzlichen Kosten und Unannehmlichkeiten führen kann.
   b) (§ 307 Abs. 2 BGB): Die Klausel könnte von wesentlichen gesetzlichen Grundgedanken abweichen, da sie den Nutzer unangemessen in seinen Rechten einschränkt.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",8,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 1, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 1}"
243,0,Wirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da Preisangaben in AGB üblich sind.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Preise klar und transparent angegeben sind.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindung oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig, da keine Klauselverbote ohne Wertungsmöglichkeit vorliegen.",9,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 1, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 1}"
3073,0,Unwirksam,"1. (§ 305c I BGB): Die Klausel könnte als überraschend angesehen werden, da sie die Haftung für Schäden und Mängel aufgrund unsachgemäßer Behandlung und mangelnder Pflege ausschließt, was für den Verbraucher ungewöhnlich sein könnte.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Die Klausel benachteiligt den Verbraucher unangemessen, da sie die Haftung für Schäden und Mängel, die durch unsachgemäße Behandlung und mangelnde Pflege entstehen, ausschließt. Dies widerspricht dem gesetzlichen Leitbild des § 434 BGB.
   b) (§ 307 Abs. 2 BGB): Die Klausel weicht von wesentlichen gesetzlichen Grundgedanken ab, da sie die gesetzliche Gewährleistungspflicht des Unternehmers für Mängel, die bei Gefahrübergang vorliegen, einschränkt.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Die Klausel verstößt gegen § 309 Nr. 7 BGB, da sie die Haftung für Schäden, die durch unsachgemäße Behandlung und mangelnde Pflege entstehen, ausschließt. Dies ist mit dem gesetzlichen Leitbild unvereinbar.",8,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 1, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 1}"
2071,0,Unwirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da sie sich auf die Garantie bezieht, die in AGB häufig vorkommt.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Liegt eine unangemessene Benachteiligung vor, da die Klausel suggeriert, dass die gesetzlichen Mängelansprüche durch die Garantie ersetzt werden, was nicht zutrifft. Die Garantie erweitert lediglich die Rechte des Kunden.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindung oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig, da keine Klauselverbote ohne Wertungsmöglichkeit vorliegen.",7,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 1}"
1718,0,Wirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da sie sich auf die Verwendung von Aktionsgutscheinen bezieht, was in AGB üblich ist.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel lediglich die Verwendung von Aktionsgutscheinen regelt und keine zusätzlichen Kosten oder Bedingungen auferlegt.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindungsfrist, unzulässige Vertragsänderung oder starre Ausschlussfrist vorliegt.
   d) (§ 309 BGB): Nicht einschlägig, da keine Klauselverbote ohne Wertungsmöglichkeit verletzt werden.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
788,0,Unwirksam,"1. (§ 305c I BGB): Die Klausel könnte überraschend sein, da sie die Haftung der Kundin im Falle eines Betrugs regelt, was nicht erwartet wird und von der eigentlichen Bestellabwicklung abweicht.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Die Klausel könnte eine unangemessene Benachteiligung darstellen, da sie die Kundin für den Betrug haftbar macht, obwohl sie keine Kontrolle über die Eingabe der Kartennummer hat.
   b) (§ 307 Abs. 2 BGB): Die Klausel könnte von wesentlichen gesetzlichen Grundgedanken abweichen, da sie die Kundin für etwas haftbar macht, was sie nicht beeinflussen kann.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",9,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 1, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 1}"
2426,0,Unwirksam,"1. (§ 305c I BGB): Die Klausel ist nicht überraschend, da sie die Bedingungen für die Zahlungsart Vorkasse festlegt. Sie ist auch nicht mehrdeutig oder intransparent formuliert.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Die Klausel benachteiligt den Verbraucher unangemessen, da sie eine zu kurze Zahlungsfrist von nur 5 Werktagen vorsieht. Dies widerspricht dem gesetzlichen Leitbild (§ 271 Abs. 1 BGB), wonach der Gläubiger die Leistung sofort verlangen kann.
   b) (§ 307 Abs. 2 BGB): Die Klausel weicht von wesentlichen gesetzlichen Grundgedanken ab, da sie die Rechte des Verbrauchers hinsichtlich der Zahlungsfrist einschränkt.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig, da keine Klauselverbote ohne Wertungsmöglichkeit vorliegen.",12,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2833,0,Unwirksam,"1. (§ 305c I BGB): Die Klausel ist überraschend, da sie den Verbraucher unerwartet einschränkt und nicht auf eine Lieferung in andere Länder hinweist.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Liegt eine unangemessene Benachteiligung vor, da der Verbraucher durch die Einschränkung der Lieferländer benachteiligt wird.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",3,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 1, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1014,0,Unwirksam,"1. Überraschende Klauseln (§ 305c I BGB)
   a) Prüfe, ob die Klausel nach Art, Inhalt oder Platzierung objektiv überraschend ist.
   b) Prüfe, ob sie mehrdeutig ist und eine Auslegung zulässt, die den Verbraucher benachteiligt.
   c) Prüfe, ob sie intransparent oder unklar formuliert ist (§ 307 Abs. 1 S. 2 BGB in Verbindung mit § 305c Abs. 1 BGB).
   Nicht einschlägig.",1,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
769,0,Unwirksam,"1. (§ 305c I BGB): Die Klausel ist überraschend, da sie eine zusätzliche Bestätigung der Bestellung durch den Verbraucher fordert, was nicht dem gesetzlichen Leitbild entspricht. Die Bestätigung der Bestellung ist eine interne Handlung des Unternehmers und sollte nicht dem Verbraucher auferlegt werden.

2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Liegt eine unangemessene Benachteiligung vor, da die Klausel den Verbraucher unzulässig belastet und von seinem gesetzlichen Widerrufsrecht abweicht.
   b) (§ 307 Abs. 2 BGB): Liegt vor, da die Klausel von wesentlichen gesetzlichen Grundgedanken (§ 312g Abs. 1 BGB) abweicht; das Widerrufsrecht darf nicht durch eine zusätzliche Bestätigung eingeschränkt werden.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",6,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 1, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 1}"
2943,0,Unwirksam,"1. (§ 305c I BGB): Nicht einschlägig, da keine überraschende Klausel.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Liegt eine unangemessene Benachteiligung vor, da die Klausel von der gesetzlichen Regelung abweicht (§ 377 HGB verlangt keine Schriftform für die Mängelrüge).
   b) (§ 307 Abs. 2 BGB): Liegt vor, da die Klausel von wesentlichen gesetzlichen Grundgedanken abweicht (§ 377 HGB verlangt keine Schriftform).
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",8,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 1}"
1996,0,Unwirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da die Ablehnung der Schlichtung in AGB üblich ist.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Liegt eine unangemessene Benachteiligung vor, da der Verbraucher durch die Ablehnung der Schlichtung benachteiligt wird.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",9,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 1, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 1}"
