id,Tatsächliche_Klassifikation,Modell_Klassifikation,Modell_Begründung,Judge_Modell_Gesamtscore,Judge_Modell_Scoreschema
3364,0,Wirksam,"1. Überraschende Klauseln: Es handelt sich um die gesetzlich vorgesehenen Ausnahmen des Widerrufsrechts nach § 312g BGB, die für Verbraucher bei Abschluss von Verträgen üblich sind. Damit liegt keine überraschende oder mehrdeutige Regelung vor.  
2. Inhaltskontrolle: Die Klausel weicht nicht von den gesetzlichen Vorgaben ab und enthält keine unangemessene Benachteiligung des Verbrauchers. Zudem sind keine verbotenen Regelungen nach §§ 308, 309 BGB enthalten.",10,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 1}"
2109,0,Wirksam,"1. Überraschende Klauseln: Nicht einschlägig. Die Klausel ist klar auf Unternehmerkunden begrenzt und greift im B2C-Bereich nicht. Daher liegt keine überraschende oder intransparente Gestaltung gegenüber Verbrauchern vor.  
2. Inhaltskontrolle: Nicht einschlägig. Die Regelung ist für Verbraucher nicht anwendbar und schränkt deren gesetzliche Rechte nicht ein. Ein Verstoß gegen §§ 307–309 BGB liegt somit nicht vor.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2474,0,Wirksam,"1. Überraschende Klauseln: Die Klausel regelt den Gefahrübergang klar und entspricht handelsüblichen Regelungen, sodass sie für den Verbraucher nicht überraschend ist. Eine mehrdeutige oder unklare Formulierung ist nicht erkennbar.  
2. Inhaltskontrolle: Die Klausel entspricht den gesetzlichen Vorschriften zum Risikoübergang nach §§ 446, 447 BGB und ist insoweit transparent und angemessen im Sinne des § 307 Abs. 1 BGB. Sie weicht nicht von wesentlichen gesetzlichen Grundgedanken ab und schränkt die Verbraucherrechte nicht unangemessen ein (§ 307 Abs. 2 BGB). Zudem enthält sie keine verbotenen Klauselgestaltungen gemäß §§ 308, 309 BGB.",12,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2641,0,Wirksam,"1. Überraschende Klauseln: Die Klausel informiert klar, dass die Bereitstellung von Nutzerinhalten freiwillig erfolgt und unterliegt keiner Garantie, was in AGB üblich ist. Eine überraschende oder unklare Bestimmung liegt nicht vor.  
2. Inhaltskontrolle: Die Klausel benachteiligt den Verbraucher nicht unangemessen, da keine gesetzliche Verpflichtung besteht, Nutzerinhalte dauerhaft zu speichern oder zu veröffentlichen (§ 307 Abs. 1 BGB). Sie weicht auch nicht von wesentlichen gesetzlichen Grundgedanken ab, da dem Verbraucher kein gesetzlicher Publikationsanspruch zusteht und es keine Klauselverbote nach §§ 308, 309 BGB verletzt.",12,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2705,0,Wirksam,"1. Überraschende Klauseln: Die Klausel ist branchenüblich und regelt transparent die Einlösung von käuflich erworbenen Gutscheinen. Der Verbraucher kann klar erkennen, dass die Geschenkgutscheine nur für die angegebenen <<NAME>>-Artikel auf den <<NAME>> Domains einlösbar sind.  
2. Inhaltskontrolle: Die Änderung beschränkt den Geltungsbereich der Gutscheine, benachteiligt den Verbraucher aber nicht unangemessen. Sie weicht nicht von wesentlichen gesetzlichen Grundgedanken ab und enthält keine unzulässigen Ausschlussfristen, Haftungsbeschränkungen oder Gewährleistungsausschlüsse.",12,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
876,0,Unwirksam,"1. Überraschende Klauseln: Die Klausel ist nicht überraschend platziert und enthält branchentypische Regelungen zum Datenaustausch, daher ist sie weder objektiv überraschend noch mehrdeutig im Sinne von § 305c Abs. 1 BGB.  
2. Inhaltskontrolle: Die Formulierung ist intransparent im Sinne von § 307 Abs. 1 BGB, da unklar bleibt, welche Daten genau an welche Dritten zu welchen Zwecken (insbesondere Marketing) weitergegeben werden dürfen. Zudem schränkt sie wesentliche Datenschutzgrundsätze wie Datenminimierung und Zweckbindung unangemessen ein und weicht damit von den gesetzlichen Grundgedanken der DSGVO und des BGB ab (§ 307 Abs. 2 BGB).",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3279,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Bestimmung, da Rechtswahlklauseln in AGB üblich sind und die Formulierung klar und nachvollziehbar platziert wurde.  
2. Inhaltskontrolle: Es liegt keine unangemessene Benachteiligung gem. § 307 Abs. 1 BGB vor, es weicht nicht von wesentlichen gesetzlichen Grundgedanken ab (§ 307 Abs. 2 BGB) und enthält keine verbotenen Klauseln nach §§ 308, 309 BGB.",10,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 1}"
70,0,Wirksam,"1. Überraschende Klauseln: Die Klausel ist klar und branchenüblich formuliert, da Verbraucher üblicherweise keine Verzinsung bei Geschenkkarten erwarten. Die Angabe des Herausgebers und der Verzicht auf Verzinsung sind deutlich und verständlich platziert. Eine überraschende oder intransparente Benachteiligung liegt nicht vor.  
2. Inhaltskontrolle: Die Regelung benachteiligt den Verbraucher nicht unangemessen und ist transparent im Sinne des § 307 Abs. 1 BGB. Sie weicht nicht von wesentlichen gesetzlichen Grundgedanken ab und stellt keine verbotene Einschränkung wesentlicher Rechte dar. Es sind keine Klauselverbote nach §§ 308, 309 BGB betroffen.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2440,0,Wirksam,"1. Überraschende Klauseln: Die Regelung zur Einlösung von Aktionsgutscheinen ist üblich und klar formuliert, weshalb keine überraschende oder versteckte Bestimmung vorliegt (§ 305c I BGB).  
2. Inhaltskontrolle: Die Einschränkung auf einen Gutschein pro Bestellung ist transparent und angemessen, benachteiligt den Verbraucher nicht unangemessen (§ 307 I BGB), weicht nicht von wesentlichen gesetzlichen Grundgedanken ab (§ 307 II BGB) und enthält keine unzulässigen Klauseln nach §§ 308, 309 BGB.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1076,0,Wirksam,"1. Überraschende Klauseln: Die Klausel enthält keine unerwarteten oder ungewöhnlichen Regelungen, da Preisangaben sowie Hinweise auf Versandkosten in AGB regelmäßig und transparent aufgeführt werden. Eine mehrdeutige oder versteckte Benachteiligung ist nicht ersichtlich.  
2. Inhaltskontrolle: Die Regelung ist klar und entspricht dem Transparenzgebot des § 307 Abs. 1 BGB, ohne wesentliche Rechte des Verbrauchers unangemessen einzuschränken (§ 307 Abs. 2 BGB). Es werden keine verbotenen Klauseln nach §§ 308, 309 BGB verwendet.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
39,0,Wirksam,"1. Überraschende Klauseln: Die Regelung zur Wunschlieferzeit ist in AGB üblich und für den Verbraucher bei Bestellauswahl klar ersichtlich, sodass keine überraschende oder mehrdeutige Klausel vorliegt.  
2. Inhaltskontrolle: Die Gebühr von 2,99 EUR für eine optionale Serviceleistung benachteiligt den Verbraucher nicht unangemessen und ist transparent dargestellt (§ 307 Abs. 1 BGB). Ein Verstoß gegen wesentliche gesetzliche Grundgedanken oder Klauselverbote nach §§ 308, 309 BGB liegt nicht vor.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2554,0,Wirksam,"1. Überraschende Klauseln: Die Klausel ist branchenüblich und enthält keine überraschenden Regelungen. Die Formulierung ist klar und verständlich, sodass keine Auslegungsmehrdeutigkeit entsteht.  
2. Inhaltskontrolle: Die Klausel benachteiligt den Verbraucher nicht, sondern stärkt seine Rechte i.S.d. § 307 Abs. 1 BGB. Sie weicht nicht von gesetzlichen Grundgedanken ab (§ 307 Abs. 2 BGB), enthält keine unzulässigen Fristen (§ 308 BGB) und unterliegt nicht den Verboten des § 309 BGB.",11,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
765,0,Wirksam,"1. Überraschende Klauseln: Die Klausel erläutert nur den üblichen Bestellablauf und ist in Art, Inhalt und Platzierung klar erkennbar. Sie enthält keine ungewöhnlichen oder versteckten Regelungen, die den Verbraucher benachteiligen könnten.  
2. Inhaltskontrolle: Die Regelung beschränkt nicht die Rechte des Verbrauchers und weicht nicht von wesentlichen gesetzlichen Grundgedanken ab. Sie betrifft ausschließlich den formellen Ablauf der Vertragsschließung und unterliegt daher nicht den Verboten der §§ 307–309 BGB.",12,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3241,0,Wirksam,"1. Überraschende Klauseln: Die Klausel ist transparent formuliert und grenzt die zulässige Bestellmenge klar auf haushaltsübliche Mengen ein. Eine derartige Mengeneinschränkung ist branchenüblich und daher für den Verbraucher nicht überraschend.
2. Inhaltskontrolle: Die Regelung benachteiligt den Verbraucher nicht unangemessen, da sie lediglich eine übliche Beschränkung der Abgabemenge vorsieht. Sie weicht nicht von wesentlichen gesetzlichen Grundgedanken ab und enthält keine in §§ 308 oder 309 BGB verbotenen Klauseln.",12,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
895,0,Wirksam,"1. Überraschende Klauseln: Die Klausel enthält eine gängige Regelung zum Schutz geistiger Eigentumsrechte, die der Verbraucher typischerweise in AGB erwartet. Sie ist klar formuliert und nicht überraschend platziert.  
2. Inhaltskontrolle: Es liegt keine unangemessene Benachteiligung vor, da lediglich auf bestehende Schutzrechte hingewiesen wird und keine wesentlichen Verbraucherrechte eingeschränkt werden. Die Klausel weicht nicht von gesetzlichen Grundgedanken ab und enthält keine verbotenen Einschränkungen.",12,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
208,0,Wirksam,"1. Überraschende Klauseln: Die Regelung des Rücktrittsrechts bei Lieferungsverzug ist in AGB üblich und für den Verbraucher klar erkennbar platziert. Sie enthält keine unvorhersehbaren Verpflichtungen oder überraschenden Einschränkungen.  
2. Inhaltskontrolle: Die Klausel verschafft dem Kunden ein zusätzliches Rücktrittsrecht und benachteiligt ihn damit nicht unangemessen (§307 Abs.1 BGB). Sie weicht nicht von wesentlichen gesetzlichen Grundgedanken ab und enthält keine unzulässigen Ausschluss- oder Haftungsvorbehalte (§§308, 309 BGB).",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1015,0,Wirksam,"1. Überraschende Klauseln: Die Klausel informiert den Verbraucher transparent über das Vorliegen zusätzlicher Bedingungen und ist branchenüblich. Sie enthält keine überraschenden oder mehrdeutigen Formulierungen und erfüllt damit die Anforderungen des § 305c Abs. 1 BGB.  
2. Inhaltskontrolle: Es liegt keine unangemessene Benachteiligung vor, da lediglich auf separate Bedingungen hingewiesen wird ohne Ausschluss oder Einschränkung von Verbraucherrechten. Die Klausel weicht nicht von wesentlichen gesetzlichen Grundgedanken ab und enthält keine verbotenen Regelungen nach §§ 308, 309 BGB.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3112,0,Unwirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Regelungen zur Nacherfüllung in AGB üblich und erwartbar sind. Die Formulierung ist klar und inhaltlich nicht mehrdeutig. Verbraucher können die Anforderungen angesichts der gesetzlichen Gewährleistungsregeln erwarten.  
2. Inhaltskontrolle: Unwirksam, weil der generelle Ausschluss weitergehender Gewährleistungsrechte, insbesondere Schadensersatzansprüche, den Verbraucher unangemessen benachteiligt und die Haftung auch für fahrlässige Pflichtverletzungen ausschließt (§ 307 Abs. 1, § 309 Nr. 7 BGB). Die Regelungen zu Fristsetzung und fehlgeschlagener Nacherfüllung entsprechen zwar den gesetzlichen Vorgaben (§§ 281, 323, 440 BGB), werden jedoch durch die unzulässige Schadenersatzausschlussklausel insgesamt unwirksam.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1229,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Regelungen zur Auswahl von Webseiten-Versionen in AGB üblich und für den Nutzer erwartbar sind (§ 305c I BGB).  
2. Inhaltskontrolle: Die Klausel benachteiligt den Verbraucher nicht unangemessen, weicht nicht von wesentlichen gesetzlichen Grundgedanken ab und enthält keine verbotenen Bestimmungen (§§ 307–309 BGB).",8,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 1, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 1}"
932,0,Unwirksam,"1. Überraschende Klauseln: Die Klausel stellt eine übliche Regelung zur Verjährungsfrist dar und ist klar formuliert. Es liegt kein überraschender oder intransparenter Inhalt vor.  
2. Inhaltskontrolle: Die Klausel verkürzt die gesetzliche Verjährungsfrist von drei Jahren auf zwölf Monate und schränkt damit die Verbraucherrechte unangemessen ein. Dies verstößt gegen § 309 Nr. 7 BGB, da eine derartige Verkürzung der Verjährungsfrist in AGB unzulässig ist.",9,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 1}"
1771,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da ein Vorbehalt zur Ablehnung diskriminierender Inhalte in AGB gängig und transparent formuliert ist. Sie ist klar verständlich und benachteiligt den Verbraucher nicht.  
2. Inhaltskontrolle: Die Klausel benachteiligt den Verbraucher nicht unangemessen und weicht nicht von wesentlichen gesetzlichen Grundgedanken ab. Sie enthält keine verbotenen Regelungen und schränkt keine Gewährleistungs- oder Haftungsrechte unzulässig ein.",8,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 1, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 1}"
3704,0,Wirksam,"1. Überraschende Klauseln: Die Klausel definiert den Leistungsort als „frei Bordsteinkante“ und entspricht branchenüblichen Lieferbedingungen, sodass keine überraschende Regelung im Sinne von § 305c Abs. 1 BGB vorliegt. Die Formulierung ist klar und transparent, weshalb sie für den Verbraucher nicht unerwartet ist.  
2. Inhaltskontrolle: Es liegt keine unangemessene Benachteiligung nach § 307 Abs. 1 BGB vor, da der Leistungsort eindeutig vereinbart und dem Verbraucher bekannt ist. Die Klausel weicht nicht von wesentlichen gesetzlichen Grundgedanken ab (§ 307 Abs. 2 BGB) und enthält keine unzulässigen Klauselverbote nach §§ 308, 309 BGB.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
988,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da eine Nachverhandlungs- und Auslegungsregelung in AGB branchenüblich und klar verständlich ist.  
2. Inhaltskontrolle: Keine unangemessene Benachteiligung, da die Klausel nur das Verfahren zur Ersatzregelung festlegt und die gesetzlichen Ersatzvorschriften des § 306 Abs. 2 BGB unberührt bleiben; es werden keine verbotenen Klauseln eingeführt.",11,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1895,0,Wirksam,"1. Überraschende Klauseln: Die Klausel ist branchenüblich und klar formuliert, sodass keine überraschende Regelung für den Verbraucher vorliegt (§ 305c I BGB).  
2. Inhaltskontrolle: Die Klausel weicht nicht unangemessen von gesetzlichen Pflichten ab, da sie lediglich das gesetzliche Anfechtungsrecht bei Irrtümern (§§ 119, 120 BGB) wiedergibt und eine umgehende Rückerstattung zusichert. Sie schränkt keine wesentlichen Verbraucherrechte ein und enthält keine Klauselverbote nach §§ 308, 309 BGB.",11,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2475,0,Wirksam,"1. Überraschende Klauseln: Die Formulierung ist üblich und klar verständlich, da sie lediglich den gesetzlich vorgesehenen Beginn der Gewährleistung bei Warenübergabe benennt. Sie enthält keine überraschenden oder mehrdeutigen Regelungen und ist für den Verbraucher transparent.  
2. Inhaltskontrolle: Die Klausel beschränkt keine Rechte, sondern verweist ausschließlich auf die zwingenden gesetzlichen Gewährleistungsbestimmungen. Sie weicht nicht von wesentlichen gesetzlichen Grundgedanken ab und enthält keine verbotenen Inhaltsregelungen nach §§ 308, 309 BGB.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1689,0,Wirksam,"1. Überraschende Klauseln: Die Klausel stellt eine klare, etablierte Definition des Verbrauchers dar und ist weder überraschend noch mehrdeutig. Sie weicht in Art, Inhalt und Platzierung nicht von üblichen AGB-Standards ab.  
2. Inhaltskontrolle: Die Klausel entspricht dem gesetzlichen Leitbild des Verbrauchers gemäß § 13 BGB und weicht nicht von wesentlichen Grundgedanken ab. Sie schränkt die Rechte des Verbrauchers nicht unangemessen ein und ist transparent.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2025,0,Wirksam,"1. Überraschende Klauseln: Die Klausel ist nicht überraschend, da der Eigentumsvorbehalt in AGB üblich und branchenbekannt ist. Sie ist klar und verständlich formuliert und benachteiligt den Verbraucher nicht unvorbereitet.  
2. Inhaltskontrolle: Eine unangemessene Benachteiligung im Sinne des §307 Abs.1 BGB liegt nicht vor, da der Eigentumsvorbehalt ein gesetzlich anerkanntes Sicherungsmittel ist. Die Regelung weicht nicht von wesentlichen gesetzlichen Grundgedanken ab (§307 Abs.2 BGB) und enthält keine verbotenen Klauseln nach §§308, 309 BGB.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
176,0,Wirksam,"1. Überraschende Klauseln: Die Regelung, dass der Unternehmer nicht an einem Streitbeilegungsverfahren teilnimmt, ist branchenüblich und für den Verbraucher klar erkennbar. Eine versteckte oder mehrdeutige Formulierung liegt nicht vor, sodass kein Verstoß gegen § 305c Abs. 1 BGB gegeben ist.  
2. Inhaltskontrolle: Die Klausel benachteiligt den Verbraucher nicht unangemessen und ist transparent formuliert (§ 307 Abs. 1 BGB). Sie weicht nicht von wesentlichen gesetzlichen Grundgedanken ab und enthält keine verbotenen Fristen oder Haftungsausschlüsse nach §§ 307 Abs. 2, 308 oder 309 BGB.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3267,0,Wirksam,"1. Überraschende Klauseln: Die Klausel ist branchenüblich und enthält keine unerwarteten oder intransparenten Regelungen; die Formulierung ist klar verständlich für den Verbraucher.  
2. Inhaltskontrolle: Der Ausschluss des Rücktrittsrechts bei nur geringfügigen Mängeln entspricht § 323 Abs. 5 BGB und benachteiligt den Verbraucher nicht unangemessen; die Verweisung auf § 10 AGB zur Haftungsbegrenzung ist zulässig, sofern diese dort nicht gegen zwingende gesetzliche Vorschriften verstößt.",11,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
620,0,Wirksam,"1. Überraschende Klauseln: Die Widerrufsbelehrung ist in AGB üblich und enthält keine überraschenden oder unüblichen Regelungen. Sie ist klar strukturiert und der Verbraucher wird hinreichend über sein Recht informiert.  
2. Inhaltskontrolle: Die Regelung benachteiligt den Verbraucher nicht, da sie eine längere Frist als gesetzlich vorgeschrieben gewährt und keine wesentlichen Rechte einschränkt. Sie weicht nicht von den Grundgedanken des Gesetzes ab und enthält keine Verbote nach §§ 308, 309 BGB.",11,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2770,0,Unwirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Verweise auf Datenschutzhinweise in AGB üblich und erwartbar sind.  
2. Inhaltskontrolle: Die Klausel ist intransparent, da sie keinen konkreten Verweis (z. B. Link oder Adresse) enthält, wodurch der Verbraucher nicht erkennen kann, wo die Datenschutzhinweise zu finden sind (§ 307 Abs. 1, § 305c Abs. 1 BGB).",12,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
19,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Zahlungsmodalitäten üblicher Inhalt von AGB sind und hier klar und transparent aufgeführt werden. Es besteht keine mehrdeutige oder intransparente Formulierung, die den Verbraucher benachteiligen könnte.  
2. Inhaltskontrolle: Die Regelung benachteiligt den Verbraucher nicht unangemessen und weicht nicht von wesentlichen gesetzlichen Grundgedanken ab. Sie enthält keine verbotenen Klauseltypen und entspricht dem gesetzlichen Leitbild gemäß §§ 307–309 BGB.",11,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2324,0,Wirksam,"1. Überraschende Klauseln: Die Regelung zum Fristablauf ist üblich und nicht unerwartet, da Verbraucher regelmäßig über den Vertragsschluss mittels Annahmeerklärung informiert werden. Die Definition des Werktags ist klar und vermeidet Mehrdeutigkeiten, sodass keine intransparente oder überraschende Gestaltung vorliegt.  
2. Inhaltskontrolle: Die Annahmefrist benachteiligt den Verbraucher nicht unangemessen (§ 307 Abs. 1 BGB), da sie lediglich den Abschlusszeitpunkt festlegt und keine wesentlichen Rechte einschränkt. Ein Verstoß gegen wesentliche gesetzliche Grundgedanken (§ 307 Abs. 2 BGB) liegt nicht vor, und weder § 308 noch § 309 BGB sind einschlägig, da keine überlangen Bindungsfristen oder unzulässigen Haftungsbeschränkungen enthalten sind.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2427,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da eine Zahlungsregelung per Kreditkarte üblich und klar formuliert ist.  
2. Inhaltskontrolle: Keine unangemessene Benachteiligung (§ 307 Abs. 1 BGB), da die sofortige Belastung bei Kreditkartenzahlung dem üblichen Zahlungsablauf entspricht und nicht von wesentlichen gesetzlichen Grundgedanken abweicht (§ 307 Abs. 2 BGB); § 308 und § 309 BGB sind nicht einschlägig.",11,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
