id,Tatsächliche_Klassifikation,Modell_Klassifikation,Modell_Begründung,Judge_Modell_Gesamtscore,Judge_Modell_Scoreschema
3590,0,Wirksam,"Die Klausel ist wirksam, da sie die Unverbindlichkeit von Anfragen des Kunden und die Verbindlichkeit des Angebots des Unternehmers klar regelt. Die Frist von 5 Tagen zur Annahme des Angebots ist angemessen und benachteiligt den Kunden nicht unangemessen.",1,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
3345,0,Wirksam,Die Klausel ist klar und verständlich formuliert und informiert den Kunden korrekt über die Zusammensetzung der Preise. Sie entspricht den gesetzlichen Anforderungen an die Preisauszeichnung.,0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2945,0,Wirksam,"Der Ausschluss der Gewährleistung für gebrauchte Gegenstände ist grundsätzlich wirksam, da es sich nicht um eine Abweichung von wesentlichen Vertragspflichten handelt. Die Klausel ist zudem transparent und berücksichtigt die gesetzlichen Ausnahmen für Vorsatz, grobe Fahrlässigkeit und Körperschäden.",1,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2633,0,Wirksam,"Die Klausel ist wirksam, da sie eine Rechtswahlklausel nach Art. 3 Abs. 1 Rom I-VO enthält, die grundsätzlich zulässig ist. Die Gerichtsstandsvereinbarung für Kaufleute nach § 38 ZPO ist ebenfalls wirksam, da sie eine zulässige Abbedingung des allgemeinen Gerichtsstands darstellt.",1,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1160,0,Wirksam,Die Klausel regelt die Möglichkeit einer außergerichtlichen Streitbeilegung und schränkt keine gesetzlichen Rechte des Käufers ein. Sie bietet lediglich eine zusätzliche Option zur Kontaktaufnahme bei Beschwerden.,0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
3662,0,Wirksam,Die Klausel dient der Information des Verbrauchers über die Existenz und Nutzung der EU-Streitbeilegungsplattform gemäß Art. 14 Abs. 1 der Verordnung (EU) Nr. 524/2013. Sie enthält keine nachteiligen Regelungen für den Verbraucher und ist daher nicht zu beanstanden.,0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1758,0,Wirksam,Die Klausel gibt die gesetzlichen Ausnahmen vom Widerrufsrecht gemäß § 312g Abs. 2 BGB korrekt wieder. Sie ist klar und verständlich formuliert und benennt die einzelnen Ausschlussgründe präzise.,0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
795,0,Wirksam,"Die Klausel beschreibt lediglich die technische Vorgehensweise zur Einlösung eines Einkaufsgutscheins und enthält keine Regelung, die den Kunden unangemessen benachteiligt. Sie ist klar und verständlich formuliert.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2841,0,Wirksam,"Die Klausel ist insgesamt wirksam, da sie die Versandmodalitäten und die Lieferung frei Bordsteinkante klar und verständlich regelt. Sie lässt Raum für abweichende Vereinbarungen und berücksichtigt die Besonderheiten des Speditionsversands.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
242,0,Wirksam,"Die Klausel regelt die Rückerstattung bereits geleisteter Zahlungen im Falle eines Vertragsrücktritts. Dies ist eine übliche und zulässige Regelung, die den Kunden vor ungerechtfertigter Bereicherung des Anbieters schützt. Sie widerspricht keinen zwingenden gesetzlichen Bestimmungen.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2470,0,Wirksam,"Die Klausel ist wirksam, da sie den Kunden transparent über die Überwälzung von Verpackungs- und Versandkosten informiert. Die Abhängigkeit von verschiedenen Faktoren und die Ausweisung vor oder bei der Bestellung sowie auf der Rechnung entsprechen den Transparenzanforderungen des BGB. Es werden keine unangemessenen Benachteiligungen für den Kunden begründet.",6,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 1, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 1, ""Klarheit_und_Stringenz"": 1}"
471,0,Wirksam,"Die Klausel ist wirksam, da sie die gesetzlichen Regelungen zur Anbahnung und zum Zustandekommen von Kaufverträgen im Onlinehandel korrekt wiedergibt. Sie klärt klar, dass die Warenpräsentation im Shop kein bindendes Angebot darstellt und der Kunde durch seine Bestellung ein verbindliches Angebot abgibt. Die Annahme des Angebots durch den Verkäufer wird ebenfalls transparent geregelt.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2654,0,Wirksam,"Die Klausel ist wirksam, da sie den Kunden transparent über die Fälligkeit bei Rechnungskauf und die Voraussetzungen für diese Zahlungsart informiert. Die Einschränkung auf bestimmte Angebote und die Bonitätsprüfung sind zulässige Vertragspraktiken.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2093,0,Wirksam,"Die Klausel ist klar und verständlich formuliert und informiert den Kunden umfassend über die Zusammensetzung der Preise, einschließlich der Umsatzsteuer, Liefer- und Versandkosten sowie möglicher Nebenleistungen. Die Unterscheidung zwischen Verbraucher- und Geschäftskundenpreisen ist zulässig und transparent dargestellt.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2909,0,Wirksam,"Die Klausel ist wirksam, da sie dem Verwender die Möglichkeit gibt, sich von der Leistungspflicht zu lösen, wenn er trotz ordnungsgemäßer Eindeckung nicht beliefert wird und dies nicht zu vertreten hat. Dies stellt eine zulässige Risikoverteilung dar, die dem Grundsatz von Treu und Glauben entspricht. Die Informations- und Rückerstattungspflichten bei Nichtverfügbarkeit sind ebenfalls angemessen.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1528,0,Wirksam,"Die Klausel ist wirksam, da sie einen ausschließlichen Gerichtsstand für Unternehmer vereinbart. Nach § 38 Abs. 1 ZPO können die Parteien eines Rechtsstreits einen Gerichtsstand wählen, und diese Wahl ist für Unternehmer grundsätzlich zulässig. Die Klausel benachteiligt Unternehmer nicht unangemessen.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1304,0,Wirksam,Die Klausel regelt lediglich die Information des Kunden über den Versandstatus und die Bereitstellung einer Sendungsverfolgung. Dies stellt keine unangemessene Benachteiligung dar und ist daher nach deutschem Zivilrecht wirksam. Sie enthält keine einschränkenden oder nachteiligen Regelungen für den Kunden.,0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
779,0,Wirksam,"Die Klausel informiert über die Zahlungsmodalitäten beim Rechnungskauf mit Klarna, insbesondere über die Notwendigkeit einer übereinstimmenden Liefer- und Rechnungsadresse. Dies stellt eine zulässige Einschränkung dar, um das Risiko des Verkäufers zu minimieren. Die Frist von 14 Tagen ist üblich und die Verweisung auf Klarnas AGB ist ebenfalls zulässig.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
3163,0,Unwirksam,"Diese Klausel ist nach § 307 Abs. 1 und 2 BGB unwirksam, da sie die Haftung des Verwenders für einfach fahrlässig verursachte Schäden, insbesondere für Körperschäden und sonstige Vermögensschäden, unangemessen benachteiligt. Ein Ausschluss von Schadensersatzansprüchen wegen entgangenem Gewinn ist nur unter bestimmten Umständen zulässig und bedarf einer genauen Prüfung im Einzelfall.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1207,0,Wirksam,Die Klausel stellt eine übliche Gewährleistung für die Konformität der Ware mit der Bestellung und den üblichen Erwartungen des Käufers dar. Sie entspricht den gesetzlichen Regelungen zur Sachmängelhaftung und ist daher nicht zu beanstanden. Die zusätzliche Zusicherung der Gesetzestreue ist ebenfalls unbedenklich.,0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
675,0,Wirksam,"Die Klausel ist wirksam, da sie klarstellt, dass die Informationen auf der Plattform lediglich eine Aufforderung zur Abgabe eines Angebots darstellen und die Bestellung des Kunden das eigentliche Angebot zum Kauf ist. Dies entspricht der üblichen Rechtslage im Online-Handel und ist für den Kunden erkennbar.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2383,0,Wirksam,"Die Klausel verweist lediglich auf den Ort, an dem die relevanten Informationen zu finden sind. Sie enthält keine inhaltliche Regelung, die einer AGB-Kontrolle unterliegen würde. Die Information über Lieferbedingungen und -termine ist für den Kunden zugänglich.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1279,0,Unwirksam,"Die Klausel ist intransparent und benachteiligt den Nutzer unangemessen, da sie ihn zwingt, bei einem Umtausch eine neue Bestellung aufzugeben und damit potenziell erneut Versandkosten oder andere Gebühren zu tragen. Dies widerspricht dem Grundgedanken eines einfachen Umtauschs und ist nach § 307 Abs. 1 S. 1 BGB unwirksam.",1,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 1, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
243,0,Wirksam,Die Klausel ist klar und verständlich formuliert. Sie informiert den Kunden korrekt über die Währung und die Einbeziehung der Umsatzsteuer sowie über die Gültigkeit der Preise zum Zeitpunkt der Bestellung. Dies entspricht den gesetzlichen Anforderungen an eine ordnungsgemäße Preisangabe.,0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
3073,0,Wirksam,"Die Klausel ist wirksam, da sie die Haftung für Schäden, die durch unsachgemäße Behandlung, mangelnde Pflege oder normale Abnutzung entstehen, ausschließt. Dies ist im Rahmen des gesetzlich Zulässigen. Auch die Regelungen zu natürlichen Merkmalen von Echtholzküchen und Farbänderungen durch Lichteinwirkung sind zulässig, da sie die Beschaffenheit des Materials betreffen und keine Mängel darstellen.",1,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2071,0,Wirksam,"Die Klausel ist wirksam, da sie lediglich klarstellt, dass gesetzliche Mängelansprüche durch eine Garantie nicht eingeschränkt werden. Dies entspricht der gesetzlichen Regelung in § 442 Abs. 2 BGB und dient der Transparenz für den Kunden. Sie weicht nicht zum Nachteil des Kunden von zwingenden gesetzlichen Vorschriften ab.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1718,0,Wirksam,"Die Klausel regelt klar und verständlich, wie mit einem Aktionsgutschein umzugehen ist, dessen Wert nicht die gesamte Bestellung abdeckt. Sie ist nicht überraschend oder unklar und verstößt nicht gegen geltendes Recht.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
788,0,Unwirksam,"Die Klausel ist unwirksam, da sie die Haftung der Kundin für Betrug bei der Eingabe der Kartennummer ohne ausreichende Differenzierung aufbürdet. Dies verstößt gegen § 307 Abs. 1 BGB, da die Kundin unangemessen benachteiligt wird, indem ihr die volle Haftung für betrügerische Handlungen Dritter auferlegt wird, ohne dass ihre eigene Sorgfaltspflicht ausreichend berücksichtigt wird. Eine solche pauschale Haftungsübernahme ist im deutschen Zivilrecht nicht haltbar.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2426,0,Wirksam,Die Klausel regelt die Zahlungsmodalitäten bei Vorkasse und ist klar und verständlich formuliert. Sie enthält keine überraschenden oder unangemessenen Benachteiligungen für den Kunden. Die Frist von 5 Werktagen für die Überweisung ist üblich und die Bestimmung des Lieferbeginns nach Zahlungseingang ist sachlich gerechtfertigt.,0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2833,0,Wirksam,"Die Klausel stellt eine zulässige Beschränkung des Liefergebiets dar. Sie informiert den Kunden klar und verständlich über die Staaten, in die eine Lieferung erfolgt. Es handelt sich nicht um eine überraschende oder ungewöhnliche Regelung im Sinne des § 305c BGB.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1014,0,Wirksam,"Die Klausel ist wirksam, da sie klarstellt, dass die AGB für Bestellungen und Lieferungen innerhalb Deutschlands gelten. Die zusätzliche Information zur Zustimmungspflicht für Minderjährige ist eine zulässige und sinnvolle Klarstellung, die dem Schutz von Minderjährigen dient und keine Benachteiligung des Kunden darstellt.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
769,0,Wirksam,"Die Klausel beschreibt den Prozess nach der Bestellung und ist keine AGB-Klausel im eigentlichen Sinne, die Rechte oder Pflichten einschränkt. Sie informiert lediglich über den Ablauf und die Vorbereitung des Versands.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2943,0,Wirksam,"Die Klausel ist wirksam, da sie lediglich die gesetzliche Regelung des § 377 HGB konkretisiert und keine vom Gesetz abweichende oder nachteilige Regelung für den Kunden enthält. Die Schriftform ist eine übliche und praktikable Form der Mängelrüge.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1996,0,Unwirksam,"Diese Klausel ist unwirksam, da sie gegen § 307 Abs. 1 Satz 1 BGB verstößt. Sie benachteiligt den Verbraucher unangemessen, indem sie dem Unternehmer einseitig die Möglichkeit nimmt, an einer alternativen Streitbeilegung teilzunehmen. Dies widerspricht dem Ziel des Gesetzgebers, Verbrauchern effektive und kostengünstige Möglichkeiten zur Streitbeilegung zu eröffnen.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
162,0,Wirksam,"Die Klausel ist wirksam, da sie die gesetzliche Regelung zur Wahrung der Widerrufsfrist korrekt wiedergibt. Gemäß § 355 Abs. 1 Satz 4 BGB genügt die rechtzeitige Absendung der Widerrufserklärung. Sie benachteiligt den Verbraucher nicht unangemessen.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1497,0,Wirksam,"Die Klausel beschreibt den Bestellprozess korrekt und entspricht den gesetzlichen Vorgaben für den Vertragsschluss im Online-Handel. Sie klärt, dass die Darstellung der Artikel kein bindendes Angebot ist und der Kunde durch seine Bestellung ein solches abgibt. Die Annahme durch den Verkäufer, die auch durch die Zahlungsabwicklung erfolgen kann, ist ebenfalls klar geregelt.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
3033,0,Wirksam,"Die Klausel stellt lediglich eine Adressangabe dar und enthält keine Regelung, die als AGB zu qualifizieren wäre. Sie dient der Identifizierung des Vertragspartners und ist daher nicht zu beanstanden.",4,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 1, ""Klarheit_und_Stringenz"": 1}"
1838,0,Wirksam,Die Klausel ist klar und verständlich formuliert. Sie informiert den Kunden transparent über die zusätzlichen Versandkosten und die Bedingungen für eine versandkostenfreie Lieferung. Dies entspricht den gesetzlichen Anforderungen an eine ordnungsgemäße AGB-Gestaltung.,0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1447,0,Wirksam,"Die Klausel ist nach § 307 Abs. 1 und 2 BGB wirksam, da sie den Kunden nicht unangemessen benachteiligt. Sie regelt die Folgen einer fehlgeschlagenen Zustellung, die der Kunde zu vertreten hat, und sieht Ausnahmen vor, wenn der Kunde die Unmöglichkeit nicht zu vertreten hat oder vorübergehend an der Annahme gehindert war. Die Regelung entspricht dem gesetzlichen Leitbild des § 276 BGB und der allgemeinen Sorgfaltspflicht.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1326,0,Wirksam,"Die Klausel regelt die Modalitäten einer Rückerstattung und ist klar und verständlich formuliert. Sie sieht keine unangemessene Benachteiligung des Nutzers vor, da die Rückerstattung über die ursprüngliche Zahlungsmethode erfolgt und bei Banküberweisungen die notwendigen Schritte zur Datenerhebung genannt werden. Die Erwähnung möglicher Verzögerungen ist eine sachliche Information.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1835,0,Wirksam,"Die Klausel verweist auf externe Qualitätskriterien, die für den Kunden leicht zugänglich sind. Dies stellt eine wirksame Einbeziehung der Trusted Shops Qualitätskriterien in die AGB dar. Die Transparenz und Nachvollziehbarkeit für den Kunden ist gegeben.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2316,0,Wirksam,"Die Klausel ist wirksam, da sie die datenschutzrechtlichen Rechte des Kunden auf Auskunft, Berichtigung, Sperrung und Löschung gemäß der DSGVO anerkennt und umsetzt. Sie regelt zudem korrekt, dass die Löschung bei entgegenstehenden Aufbewahrungspflichten durch Sperrung ersetzt wird.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
910,0,Wirksam,"Die Klausel ist wirksam, da sie die Vertragssprache klar regelt und dem Kunden die Möglichkeit gibt, die Sprache des Online-Shops zu wählen. Die Möglichkeit, Rechnung und Lieferschein in der Landessprache zuzusenden, ist eine kundenfreundliche Regelung und benachteiligt den Kunden nicht unangemessen.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
1985,0,Wirksam,"Die Klausel ist wirksam, da sie dem Verkäufer (<<NAME>>) das Eigentum am Gratisartikel bis zum Ablauf der Widerrufsfrist des Hauptartikels vorbehält. Dies dient der Absicherung des Verkäufers gegen einen Missbrauch von Widerrufsrechten, bei dem der Kunde den Hauptartikel widerruft, den Gratisartikel aber behält. Die Regelung ist klar und verständlich und benachteiligt den Kunden nicht unangemessen.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2481,0,Wirksam,"Die Klausel ist wirksam, da sie die gesetzlichen Ausnahmen von Haftungsbeschränkungen gemäß § 309 Nr. 7 BGB wiedergibt. Sie schließt die Haftung für Vorsatz, grobe Fahrlässigkeit sowie für Schäden an Leben, Körper und Gesundheit nicht aus, was den gesetzlichen Vorgaben entspricht. Solche Regelungen sind im deutschen Zivilrecht zulässig und üblich.",9,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3265,0,Wirksam,"Die Klausel regelt die Folgen eines Widerrufs bei einem Darlehensvertrag, insbesondere in Verbindung mit einem verbundenen Vertrag. Sie entspricht den gesetzlichen Vorgaben des Bürgerlichen Gesetzbuches (BGB) und des Verbraucherrechts. Die Regelungen zur Rückzahlung, Zinsen und den Besonderheiten bei verbundenen Verträgen sind klar und verständlich formuliert.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
3675,0,Wirksam,"Die Klausel ist wirksam, da sie lediglich auf eine andere Stelle verweist, an der die relevanten Informationen zu finden sind. Dies ist eine übliche und zulässige Gestaltung von Allgemeinen Geschäftsbedingungen. Es wird keine Leistung beschränkt oder eine Pflicht des Kunden unangemessen verschärft.",0,"{""Instruktions_und_Formatkonformitaet"": 0, ""Aufgaben_und_Klauselbezug"": 0, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
